auguste-jacques.charles@epfl.ch,"M",2000-06-21,5
marianne.bertin@epfl.ch,"Pulp Fiction",2000-06-23,1
laurence.perrier-brun@epfl.ch,"The Godfather",2000-06-24,5
emile.valette@epfl.ch,"The Godfather: Part II",2000-06-26,3
lucy.lagarde.de.la.gilles@epfl.ch,"Sunset Blvd.",2000-06-27,1
marcel.laine@epfl.ch,"M",2000-07-01,5
francois.de.leblanc@epfl.ch,"Lawrence of Arabia",2000-07-08,3
jean.roux@epfl.ch,"The Godfather",2000-07-12,5
corinne.de.masson@epfl.ch,"Modern Times",2000-07-13,3
julien.colin@epfl.ch,"Pulp Fiction",2000-07-17,1
pierre.de.la.simon@epfl.ch,"Schindler's List",2000-07-18,3
benoit.payet@epfl.ch,"M",2000-07-19,1
richard.payet@epfl.ch,"The Godfather: Part II",2000-07-28,1
monique.joly@epfl.ch,"Pulp Fiction",2000-07-29,5
alfred.buisson@epfl.ch,"Lawrence of Arabia",2000-08-01,2
marianne-elisabeth.gautier@epfl.ch,"Sunset Blvd.",2000-08-02,1
arnaude.guyon@epfl.ch,"M",2000-08-03,2
luc.du.carpentier@epfl.ch,"Modern Times",2000-08-11,2
sylvie.thierry@epfl.ch,"The Godfather: Part II",2000-08-14,2
aurore.salmon@epfl.ch,"Schindler's List",2000-08-14,4
susanne.jacob-turpin@epfl.ch,"Lawrence of Arabia",2000-08-18,5
jacqueline.lebon-pascal@epfl.ch,"Seven Samurai",2000-08-19,5
daniel.cohen@epfl.ch,"Sunset Blvd.",2000-08-24,3
laurent.dos.santos@epfl.ch,"The Godfather",2000-08-25,4
philippine.rocher@epfl.ch,"Lawrence of Arabia",2000-08-25,4
margaux.chretien@epfl.ch,"12 Angry Men",2000-09-01,4
thierry.fabre@epfl.ch,"Seven Samurai",2000-09-02,1
jean-matthieu.launay@epfl.ch,"Seven Samurai",2000-09-03,3
emmanuelle-amelie.simon@epfl.ch,"Modern Times",2000-09-03,1
marianne.bertin@epfl.ch,"Schindler's List",2000-09-05,2
paul.turpin@epfl.ch,"M",2000-09-09,4
jacqueline.lebon-pascal@epfl.ch,"The Godfather",2000-09-15,5
timothee-hugues.chauveau@epfl.ch,"The Godfather",2000-09-16,1
timothee.vaillant@epfl.ch,"Pulp Fiction",2000-09-24,1
corinne.de.masson@epfl.ch,"Sunset Blvd.",2000-09-24,3
margaux.hubert.le.aubert@epfl.ch,"Seven Samurai",2000-09-25,1
lucas.etienne@epfl.ch,"Pulp Fiction",2000-09-25,1
sabine-maggie.riou@epfl.ch,"12 Angry Men",2000-09-25,4
sabine.guillot@epfl.ch,"Seven Samurai",2000-10-11,3
adelaide.du.lagarde@epfl.ch,"The Godfather",2000-10-14,3
jacques.cohen@epfl.ch,"Sunset Blvd.",2000-10-14,3
pierre.de.la.simon@epfl.ch,"Seven Samurai",2000-10-15,2
maurice.diallo-masse@epfl.ch,"The Godfather: Part II",2000-10-16,4
marc.mendes@epfl.ch,"12 Angry Men",2000-10-18,5
luc.du.carpentier@epfl.ch,"The Godfather: Part II",2000-10-19,1
raymond.lecoq-lopes@epfl.ch,"12 Angry Men",2000-10-19,3
claudine.clement@epfl.ch,"M",2000-10-19,1
guy.regnier@epfl.ch,"M",2000-10-23,3
benjamin.evrard@epfl.ch,"The Godfather",2000-10-26,2
emmanuelle.francois-delaunay@epfl.ch,"Pulp Fiction",2000-11-13,5
dorothee.lesage@epfl.ch,"The Godfather: Part II",2000-11-18,5
raymond.rousset@epfl.ch,"Modern Times",2000-11-19,4
susanne.jacob-turpin@epfl.ch,"Sunset Blvd.",2000-11-20,5
suzanne.bousquet@epfl.ch,"Seven Samurai",2000-11-27,2
christiane.baron@epfl.ch,"M",2000-11-29,5
julien.colin@epfl.ch,"Seven Samurai",2000-11-30,5
sylvie.carpentier@epfl.ch,"Sunset Blvd.",2000-12-02,3
augustin.caron@epfl.ch,"Sunset Blvd.",2000-12-09,3
astrid.faivre@epfl.ch,"The Godfather",2000-12-11,3
patricia.pires@epfl.ch,"M",2000-12-12,3
laurence.rousseau@epfl.ch,"Pulp Fiction",2000-12-27,4
roger.cohen@epfl.ch,"M",2000-12-27,2
sylvie.carpentier@epfl.ch,"12 Angry Men",2001-01-07,2
adrienne.adam@epfl.ch,"12 Angry Men",2001-01-11,1
isaac.lemaire.le.alexandre@epfl.ch,"Sunset Blvd.",2001-01-14,4
michel.langlois.du.alves@epfl.ch,"Schindler's List",2001-01-16,2
francoise.de.la.blot@epfl.ch,"The Godfather: Part II",2001-01-17,3
aime.remy@epfl.ch,"Pulp Fiction",2001-01-18,2
emilie-agathe.robin@epfl.ch,"Lawrence of Arabia",2001-01-28,2
claude.foucher@epfl.ch,"M",2001-01-30,3
thomas.leduc-morvan@epfl.ch,"Seven Samurai",2001-02-01,3
gerard.charrier.le.vaillant@epfl.ch,"M",2001-02-06,4
emile.marechal-lopez@epfl.ch,"Modern Times",2001-02-07,5
adele.arnaud-charrier@epfl.ch,"Sunset Blvd.",2001-02-13,4
renee-juliette.bernier@epfl.ch,"12 Angry Men",2001-02-14,1
marthe.letellier.du.lacombe@epfl.ch,"M",2001-02-18,4
yves.gomes@epfl.ch,"Modern Times",2001-02-18,5
astrid.faivre@epfl.ch,"Sunset Blvd.",2001-02-21,2
augustin.caron@epfl.ch,"Pulp Fiction",2001-02-26,2
colette.traore@epfl.ch,"M",2001-03-05,5
cecile.faure.de.la.dupuis@epfl.ch,"Modern Times",2001-03-06,2
sabine.le.roux-marion@epfl.ch,"The Godfather",2001-03-08,2
gregoire.bousquet.le.hoarau@epfl.ch,"Sunset Blvd.",2001-03-12,4
sylvie.carpentier@epfl.ch,"The Godfather",2001-03-17,3
martine-victoire.tessier@epfl.ch,"M",2001-03-25,3
claude-lucy.joly@epfl.ch,"Lawrence of Arabia",2001-03-26,1
astrid.faivre@epfl.ch,"M",2001-03-27,2
sabine.guillot@epfl.ch,"Lawrence of Arabia",2001-03-28,2
adrienne.adam@epfl.ch,"Lawrence of Arabia",2001-03-29,5
stephanie.texier@epfl.ch,"The Godfather",2001-04-01,3
theodore.du.mahe@epfl.ch,"The Godfather: Part II",2001-04-10,5
dorothee.lesage@epfl.ch,"Sunset Blvd.",2001-04-11,2
david-tristan.diaz@epfl.ch,"The Godfather: Part II",2001-04-20,3
michelle.de.denis@epfl.ch,"Seven Samurai",2001-04-25,2
sabine.guillot@epfl.ch,"M",2001-04-28,3
suzanne.bousquet@epfl.ch,"The Godfather",2001-05-07,2
anastasie.legendre-bouvier@epfl.ch,"The Godfather: Part II",2001-05-14,3
margaux.delmas@epfl.ch,"12 Angry Men",2001-05-14,1
sophie.perrier@epfl.ch,"Schindler's List",2001-05-21,5
laurence.rousseau@epfl.ch,"Sunset Blvd.",2001-05-23,4
michel.langlois.du.alves@epfl.ch,"12 Angry Men",2001-05-29,3
aime.poirier@epfl.ch,"12 Angry Men",2001-06-06,1
remy.meyer@epfl.ch,"Schindler's List",2001-06-09,1
lucas.etienne@epfl.ch,"Lawrence of Arabia",2001-06-17,2
marianne.bertin@epfl.ch,"Lawrence of Arabia",2001-06-17,3
daniel.cohen@epfl.ch,"12 Angry Men",2001-06-20,4
aurore.salmon@epfl.ch,"Sunset Blvd.",2001-06-22,3
paul.buisson@epfl.ch,"Sunset Blvd.",2001-06-23,2
susanne.barthelemy@epfl.ch,"Sunset Blvd.",2001-06-24,1
michelle.le.levy@epfl.ch,"Seven Samurai",2001-06-25,1
michelle.le.levy@epfl.ch,"M",2001-06-29,5
sophie.perrier@epfl.ch,"Sunset Blvd.",2001-07-05,5
aimee.du.bousquet@epfl.ch,"Seven Samurai",2001-07-11,2
lucy.lagarde.de.la.gilles@epfl.ch,"Schindler's List",2001-07-13,5
luc.de.la.letellier@epfl.ch,"M",2001-07-25,5
philippine.rocher@epfl.ch,"Seven Samurai",2001-07-26,1
christine.delorme@epfl.ch,"The Godfather: Part II",2001-08-04,4
andre.guillon@epfl.ch,"Seven Samurai",2001-08-05,1
guillaume.hamel@epfl.ch,"Seven Samurai",2001-08-17,1
benoit.payet@epfl.ch,"Sunset Blvd.",2001-08-19,3
sabine.guillot@epfl.ch,"Modern Times",2001-08-22,1
astrid.faivre@epfl.ch,"Modern Times",2001-08-22,3
rene.ferreira@epfl.ch,"Lawrence of Arabia",2001-08-24,4
margaux.humbert-lemoine@epfl.ch,"Pulp Fiction",2001-09-05,2
claude.foucher@epfl.ch,"Lawrence of Arabia",2001-09-06,4
bertrand.camus@epfl.ch,"Modern Times",2001-09-11,3
donald.trump@whitehouse.gov,"The Godfather",2001-09-16,1
julien.colin@epfl.ch,"M",2001-09-16,1
marianne-elisabeth.gautier@epfl.ch,"The Godfather: Part II",2001-09-25,1
emile.valette@epfl.ch,"Seven Samurai",2001-10-05,5
bernadette.bonneau@epfl.ch,"Seven Samurai",2001-10-06,3
lorraine.parent.le.lesage@epfl.ch,"Schindler's List",2001-10-10,1
stephane.allard@epfl.ch,"Schindler's List",2001-10-12,2
alfred.buisson@epfl.ch,"Modern Times",2001-10-17,5
guillaume.hamel@epfl.ch,"Lawrence of Arabia",2001-10-20,3
laurence.perrier-brun@epfl.ch,"Modern Times",2001-10-20,4
laurent.dos.santos@epfl.ch,"M",2001-10-23,5
philippine.rocher@epfl.ch,"12 Angry Men",2001-10-25,5
isaac.lemaire.le.alexandre@epfl.ch,"The Godfather",2001-10-27,3
marthe.gomez@epfl.ch,"Pulp Fiction",2001-10-29,4
benjamin.evrard@epfl.ch,"Lawrence of Arabia",2001-10-30,1
zacharie.dupuy-laroche@epfl.ch,"Seven Samurai",2001-10-31,1
sabine.le.roux-marion@epfl.ch,"Seven Samurai",2001-11-03,1
elisabeth.de.nguyen@epfl.ch,"12 Angry Men",2001-11-04,4
louis.rodriguez@epfl.ch,"Schindler's List",2001-11-07,5
suzanne.picard.de.la.thomas@epfl.ch,"Seven Samurai",2001-11-10,4
rene.lecomte@epfl.ch,"Seven Samurai",2001-11-18,2
richard.payet@epfl.ch,"Sunset Blvd.",2001-11-18,2
alexandria.nguyen@epfl.ch,"The Godfather: Part II",2001-11-26,1
donald.trump@whitehouse.gov,"Pulp Fiction",2001-11-27,4
marine.levy@epfl.ch,"The Godfather: Part II",2001-11-28,5
xavier.de.legros@epfl.ch,"12 Angry Men",2001-11-29,1
constance.lucas-buisson@epfl.ch,"The Godfather",2001-12-02,2
ines.maillard@epfl.ch,"M",2001-12-09,2
lorraine.parent.le.lesage@epfl.ch,"M",2001-12-12,3
daniel.cohen@epfl.ch,"Modern Times",2001-12-12,4
josette.parent@epfl.ch,"Seven Samurai",2001-12-15,5
monique.joly@epfl.ch,"Modern Times",2001-12-15,4
pierre.de.la.simon@epfl.ch,"M",2001-12-22,5
paul.potier@epfl.ch,"Lawrence of Arabia",2001-12-28,3
auguste-jacques.charles@epfl.ch,"The Godfather",2002-01-03,4
lucas.le.gall@epfl.ch,"The Godfather: Part II",2002-01-03,1
emmanuelle-amelie.simon@epfl.ch,"12 Angry Men",2002-01-03,5
richard.launay@epfl.ch,"Schindler's List",2002-01-03,4
sabine.le.roux-marion@epfl.ch,"12 Angry Men",2002-01-06,3
manon.chevallier@epfl.ch,"Lawrence of Arabia",2002-01-08,2
emmanuelle.du.nicolas@epfl.ch,"Modern Times",2002-01-21,4
theophile-thibaut.guillaume@epfl.ch,"Modern Times",2002-02-09,3
laurent.dos.santos@epfl.ch,"Modern Times",2002-02-11,3
astrid.faivre@epfl.ch,"12 Angry Men",2002-02-14,3
dominique.evrard.le.sauvage@epfl.ch,"Pulp Fiction",2002-02-21,5
clemence-therese.joubert@epfl.ch,"Modern Times",2002-02-21,2
arnaude.humbert-hardy@epfl.ch,"The Godfather: Part II",2002-02-25,4
zacharie.dupuy-laroche@epfl.ch,"Modern Times",2002-03-01,1
michelle.le.levy@epfl.ch,"Lawrence of Arabia",2002-03-05,2
sylvie.thierry@epfl.ch,"The Godfather",2002-03-07,3
laurent.dos.santos@epfl.ch,"12 Angry Men",2002-03-08,4
veronique.mathieu@epfl.ch,"The Godfather",2002-03-10,5
cecile.raynaud-poirier@epfl.ch,"M",2002-03-14,2
margaux.delmas@epfl.ch,"Seven Samurai",2002-03-19,4
richard.le.goff.de.la.briand@epfl.ch,"Pulp Fiction",2002-03-19,1
suzanne.du.gillet@epfl.ch,"M",2002-03-19,4
marianne-elisabeth.gautier@epfl.ch,"The Godfather",2002-03-20,2
robert-edouard.boulanger@epfl.ch,"The Godfather: Part II",2002-03-20,4
martine-victoire.tessier@epfl.ch,"12 Angry Men",2002-03-20,2
bertrand.dupont@epfl.ch,"Lawrence of Arabia",2002-03-22,1
guillaume.hamel@epfl.ch,"Modern Times",2002-03-24,4
laetitia.hoarau@epfl.ch,"Schindler's List",2002-03-25,3
adelaide.du.lagarde@epfl.ch,"Modern Times",2002-04-03,4
margaret.torres@epfl.ch,"M",2002-04-11,1
emmanuelle-amelie.simon@epfl.ch,"Lawrence of Arabia",2002-04-12,3
zoe-lucie.lemoine@epfl.ch,"M",2002-04-12,5
thibaut.blanc@epfl.ch,"Modern Times",2002-04-12,1
thibault.girard@epfl.ch,"M",2002-04-15,5
margot.didier@epfl.ch,"Modern Times",2002-04-15,3
jeannine-emilie.mendes@epfl.ch,"Pulp Fiction",2002-04-17,2
david-tristan.diaz@epfl.ch,"Lawrence of Arabia",2002-04-18,5
richard.le.goff.de.la.briand@epfl.ch,"The Godfather",2002-04-20,1
jeannine-emilie.mendes@epfl.ch,"Seven Samurai",2002-04-22,4
adrien.foucher@epfl.ch,"Lawrence of Arabia",2002-04-22,3
richard.payet@epfl.ch,"M",2002-04-23,5
marc.mendes@epfl.ch,"M",2002-04-28,4
celine.leroy@epfl.ch,"The Godfather: Part II",2002-04-29,2
timothee.vaillant@epfl.ch,"The Godfather: Part II",2002-05-04,5
cecile.raynaud-poirier@epfl.ch,"Lawrence of Arabia",2002-05-04,4
marianne-elisabeth.gautier@epfl.ch,"Lawrence of Arabia",2002-05-04,3
francois.de.leblanc@epfl.ch,"Pulp Fiction",2002-05-09,1
emmanuel.chretien@epfl.ch,"The Godfather",2002-05-10,5
laetitia.lucas-laurent@epfl.ch,"M",2002-05-11,5
constance.lucas-buisson@epfl.ch,"Sunset Blvd.",2002-05-12,4
emmanuelle.jacques@epfl.ch,"Seven Samurai",2002-05-20,2
eleonore.hebert-petit@epfl.ch,"M",2002-05-20,1
laurence.perrier-brun@epfl.ch,"Pulp Fiction",2002-05-21,3
monique.joly@epfl.ch,"M",2002-05-22,3
claudine.clement@epfl.ch,"Modern Times",2002-05-22,1
arnaude.guyon@epfl.ch,"Modern Times",2002-05-22,2
theophile.leconte@epfl.ch,"Seven Samurai",2002-05-23,2
stephane.gomes@epfl.ch,"Lawrence of Arabia",2002-05-23,5
adrienne.adam@epfl.ch,"The Godfather",2002-06-02,2
chantal.roche@epfl.ch,"The Godfather: Part II",2002-06-05,4
thibault.david@epfl.ch,"Sunset Blvd.",2002-06-05,5
sophie.perrier@epfl.ch,"The Godfather: Part II",2002-06-06,1
daniel.cohen@epfl.ch,"The Godfather",2002-06-07,4
emile.valette@epfl.ch,"12 Angry Men",2002-06-07,3
valerie.de.nicolas@epfl.ch,"Schindler's List",2002-06-08,5
sebastien.costa@epfl.ch,"Pulp Fiction",2002-06-09,1
emile.marechal-lopez@epfl.ch,"Lawrence of Arabia",2002-06-10,2
manon.neveu@epfl.ch,"Sunset Blvd.",2002-06-13,1
emile.adam-becker@epfl.ch,"Modern Times",2002-06-14,5
emmanuel.chretien@epfl.ch,"The Godfather: Part II",2002-06-15,1
arnaude.humbert-hardy@epfl.ch,"The Godfather",2002-06-18,5
paul.buisson@epfl.ch,"Schindler's List",2002-06-26,2
guillaume.hamel@epfl.ch,"Sunset Blvd.",2002-06-26,2
xavier.de.legros@epfl.ch,"Schindler's List",2002-07-03,3
marine.levy@epfl.ch,"Pulp Fiction",2002-07-06,3
corinne-adrienne.klein@epfl.ch,"The Godfather",2002-07-14,3
dorothee.lesage@epfl.ch,"M",2002-07-15,5
robert.regnier@epfl.ch,"Pulp Fiction",2002-07-17,5
cecile.faure.de.la.dupuis@epfl.ch,"Seven Samurai",2002-07-26,2
emile.valette@epfl.ch,"Modern Times",2002-07-26,2
remy.meyer@epfl.ch,"Seven Samurai",2002-07-31,4
thibaut.blanc@epfl.ch,"12 Angry Men",2002-08-03,1
bernadette.bonneau@epfl.ch,"Schindler's List",2002-08-06,2
bertrand.dupont@epfl.ch,"Schindler's List",2002-08-07,1
elisabeth.de.nguyen@epfl.ch,"The Godfather",2002-08-12,5
adrienne.adam@epfl.ch,"Modern Times",2002-08-14,2
sylvie.thierry@epfl.ch,"Seven Samurai",2002-08-15,3
nathalie.lagarde@epfl.ch,"The Godfather",2002-08-18,2
guillaume.hamel@epfl.ch,"The Godfather",2002-08-21,3
jeannine.toussaint-masson@epfl.ch,"12 Angry Men",2002-08-29,4
patricia-mathilde.richard@epfl.ch,"Pulp Fiction",2002-09-07,2
marianne.bertin@epfl.ch,"Sunset Blvd.",2002-09-07,1
marianne-elisabeth.gautier@epfl.ch,"Pulp Fiction",2002-09-08,3
suzanne.du.gillet@epfl.ch,"Schindler's List",2002-09-08,3
marcelle.marty-millet@epfl.ch,"Schindler's List",2002-09-08,3
paul.potier@epfl.ch,"Schindler's List",2002-09-10,4
richard.launay@epfl.ch,"M",2002-09-11,4
marthe.letellier.du.lacombe@epfl.ch,"Sunset Blvd.",2002-09-14,4
arnaude.humbert-hardy@epfl.ch,"Modern Times",2002-09-16,5
paul.potier@epfl.ch,"12 Angry Men",2002-09-23,3
stephane.gomes@epfl.ch,"Modern Times",2002-09-29,1
cecile.raynaud-poirier@epfl.ch,"12 Angry Men",2002-10-01,1
lucas.le.gall@epfl.ch,"The Godfather",2002-10-13,4
julien.colin@epfl.ch,"Lawrence of Arabia",2002-10-16,3
jeanne.de.jacquet@epfl.ch,"Lawrence of Arabia",2002-10-16,3
emile.marechal-lopez@epfl.ch,"M",2002-10-16,1
eleonore.hebert-petit@epfl.ch,"Pulp Fiction",2002-10-22,3
cecile.faure.de.la.dupuis@epfl.ch,"Lawrence of Arabia",2002-10-26,2
margaux.hubert.le.aubert@epfl.ch,"The Godfather",2002-10-28,5
veronique.mathieu@epfl.ch,"Sunset Blvd.",2002-10-30,3
guy.regnier@epfl.ch,"12 Angry Men",2002-11-10,2
marcel.laine@epfl.ch,"Lawrence of Arabia",2002-11-13,5
veronique.mathieu@epfl.ch,"M",2002-11-13,4
laurent.baron@epfl.ch,"M",2002-11-15,5
joseph.perrier-klein@epfl.ch,"The Godfather",2002-11-19,1
thibault.david@epfl.ch,"Lawrence of Arabia",2002-11-27,3
patricia.pires@epfl.ch,"Schindler's List",2002-11-28,4
susanne-elise.dupont@epfl.ch,"The Godfather",2002-11-29,4
laure.allain.du.maillot@epfl.ch,"Sunset Blvd.",2002-12-02,4
remy.meyer@epfl.ch,"Pulp Fiction",2002-12-03,2
patricia-mathilde.richard@epfl.ch,"The Godfather",2002-12-08,3
claudine.pierre@epfl.ch,"The Godfather: Part II",2002-12-12,3
marthe.gomez@epfl.ch,"Seven Samurai",2002-12-14,5
sebastien.costa@epfl.ch,"Schindler's List",2002-12-14,4
vincent.guichard@epfl.ch,"Schindler's List",2002-12-22,4
jacques.cohen@epfl.ch,"Modern Times",2002-12-31,5
laurent.dos.santos@epfl.ch,"Pulp Fiction",2003-01-06,2
gerard.charrier.le.vaillant@epfl.ch,"Schindler's List",2003-01-08,2
theophile.leconte@epfl.ch,"M",2003-01-08,5
suzanne.du.gillet@epfl.ch,"Modern Times",2003-01-13,2
adrien.foucher@epfl.ch,"12 Angry Men",2003-01-16,1
bertrand.camus@epfl.ch,"Schindler's List",2003-01-18,1
thomas.leduc-morvan@epfl.ch,"Modern Times",2003-01-22,4
joseph.perrier-klein@epfl.ch,"The Godfather: Part II",2003-02-03,4
dorothee.lesage@epfl.ch,"Seven Samurai",2003-02-05,1
theophile.leconte@epfl.ch,"The Godfather: Part II",2003-02-05,1
david.nicolas-martin@epfl.ch,"Sunset Blvd.",2003-02-07,4
sylvie.thierry@epfl.ch,"Schindler's List",2003-02-15,4
roger.cohen@epfl.ch,"Pulp Fiction",2003-02-22,1
luc.du.carpentier@epfl.ch,"Sunset Blvd.",2003-03-02,5
alfred.mahe@epfl.ch,"Schindler's List",2003-03-07,2
dominique.evrard.le.sauvage@epfl.ch,"Schindler's List",2003-03-10,1
thibault.girard@epfl.ch,"Seven Samurai",2003-03-12,5
veronique.mathieu@epfl.ch,"Pulp Fiction",2003-03-16,1
christophe.raynaud@epfl.ch,"The Godfather",2003-03-22,3
david.nicolas-martin@epfl.ch,"Modern Times",2003-03-22,3
pierre.de.la.simon@epfl.ch,"The Godfather: Part II",2003-03-23,1
roger.cohen@epfl.ch,"The Godfather: Part II",2003-03-25,1
andre.guillon@epfl.ch,"Lawrence of Arabia",2003-03-29,1
andre.barbier@epfl.ch,"Schindler's List",2003-03-31,2
aurore.salmon@epfl.ch,"Seven Samurai",2003-04-02,4
chantal.du.descamps@epfl.ch,"Sunset Blvd.",2003-04-03,3
marthe.letellier.du.lacombe@epfl.ch,"Pulp Fiction",2003-04-04,5
veronique.mathieu@epfl.ch,"Schindler's List",2003-04-04,2
emile.marechal-lopez@epfl.ch,"Seven Samurai",2003-04-11,4
theodore.du.mahe@epfl.ch,"Pulp Fiction",2003-04-21,2
emilie-agathe.robin@epfl.ch,"The Godfather",2003-04-24,4
alexandre.rey@epfl.ch,"The Godfather: Part II",2003-04-30,5
susanne.jacob-turpin@epfl.ch,"Modern Times",2003-05-05,2
bertrand.dupont@epfl.ch,"The Godfather",2003-05-06,3
lucas.le.gall@epfl.ch,"Seven Samurai",2003-05-06,3
david.nicolas-martin@epfl.ch,"The Godfather",2003-05-11,1
christine.delorme@epfl.ch,"12 Angry Men",2003-05-18,4
michelle.le.levy@epfl.ch,"Schindler's List",2003-05-19,2
elise.guillet-lagarde@epfl.ch,"M",2003-05-19,1
susanne.barthelemy@epfl.ch,"Modern Times",2003-05-26,3
philippine.rocher@epfl.ch,"M",2003-05-28,2
aime.remy@epfl.ch,"12 Angry Men",2003-05-29,4
paul.buisson@epfl.ch,"Lawrence of Arabia",2003-06-02,3
jeannine-emilie.mendes@epfl.ch,"Lawrence of Arabia",2003-06-04,4
bertrand.camus@epfl.ch,"Seven Samurai",2003-06-11,2
michelle.de.denis@epfl.ch,"Sunset Blvd.",2003-06-13,2
paul.turpin@epfl.ch,"Sunset Blvd.",2003-06-13,1
richard.le.goff.de.la.briand@epfl.ch,"Modern Times",2003-06-13,2
lucy.lagarde.de.la.gilles@epfl.ch,"M",2003-06-15,2
margaux.hubert.le.aubert@epfl.ch,"M",2003-06-15,3
stephane.boyer@epfl.ch,"Modern Times",2003-06-20,2
guy.regnier@epfl.ch,"Modern Times",2003-06-20,3
dominique.evrard.le.sauvage@epfl.ch,"The Godfather: Part II",2003-06-24,1
arnaude.humbert-hardy@epfl.ch,"Sunset Blvd.",2003-06-29,4
alfred.buisson@epfl.ch,"The Godfather",2003-06-30,4
stephane.gomes@epfl.ch,"Sunset Blvd.",2003-06-30,2
raymond.rousset@epfl.ch,"Lawrence of Arabia",2003-07-01,4
andre.barbier@epfl.ch,"Lawrence of Arabia",2003-07-02,4
joseph.colas@epfl.ch,"The Godfather",2003-07-03,5
claire.devaux@epfl.ch,"Pulp Fiction",2003-07-08,4
patricia-mathilde.richard@epfl.ch,"12 Angry Men",2003-07-13,3
dorothee.lesage@epfl.ch,"Schindler's List",2003-07-14,1
margaret.torres@epfl.ch,"Modern Times",2003-07-19,4
maurice.diallo-masse@epfl.ch,"Modern Times",2003-07-23,2
margaux.humbert-lemoine@epfl.ch,"Modern Times",2003-07-24,2
constance.lucas-buisson@epfl.ch,"Modern Times",2003-07-24,1
marthe.duhamel@epfl.ch,"Sunset Blvd.",2003-07-26,1
zoe-lucie.lemoine@epfl.ch,"The Godfather",2003-07-28,2
alfred.cohen@epfl.ch,"The Godfather: Part II",2003-07-31,3
cecile.faure.de.la.dupuis@epfl.ch,"The Godfather",2003-08-02,5
thibaut.blanc@epfl.ch,"M",2003-08-02,2
